random_id,ols_prediction,rf_prediction
4435,988.0726800778715,539.2987012987013
3492,988.0739299610894,539.2991563919533
4202,988.0751782242384,539.2996108949417
4162,988.0764248704662,539.300064808814
7844,988.0776699029126,539.300518134715
6717,988.0789133247088,539.3009708737864
108,988.0801551389786,539.3014230271668
3059,988.0813953488372,539.3018745959922
6649,988.0826339573917,539.3023255813954
1703,988.0838709677419,539.3027759845062
436,988.0851063829788,539.3032258064516
2067,988.0863402061855,539.3036750483559
6800,988.0875724404378,539.3041237113403
4787,988.088803088803,539.3045717965229
5442,988.0900321543407,539.3050193050193
1773,988.0912596401027,539.3054662379421
3630,988.0924855491329,539.3059125964011
7156,988.0937098844671,539.306358381503
4489,988.094932649134,539.3068035943518
3805,988.0961538461538,539.3072482360487
961,988.0973734785393,539.3076923076923
5434,988.0985915492957,539.308135810378
1850,988.0998080614204,539.3085787451985
111,988.1010230179027,539.3090211132437
6311,988.1022364217251,539.309462915601
6842,988.1034482758621,539.3099041533546
5269,988.1046585832801,539.3103448275862
1491,988.1058673469387,539.3107849393746
7762,988.1070745697897,539.3112244897959
7842,988.1082802547769,539.3116634799235
319,988.1094844048376,539.312101910828
7446,988.1106870229007,539.3125397835773
4907,988.111888111888,539.3129770992366
5824,988.113087674714,539.3134138588684
3098,988.1142857142858,539.3138500635324
2114,988.1154822335025,539.3142857142857
1015,988.1166772352568,539.3147208121827
6489,988.1178707224335,539.3151553582752
2132,988.11906269791,539.3155893536122
7830,988.1202531645569,539.31602279924
829,988.1214421252372,539.3164556962025
7061,988.1226295828064,539.3168880455408
3349,988.1238155401137,539.3173198482933
7304,988.125,539.3177511054959
1034,988.1261829652996,539.3181818181819
3562,988.1273644388398,539.3186119873817
7069,988.1285444234404,539.3190416141235
3844,988.1297229219142,539.3194706994329
7682,988.1308999370673,539.3198992443325
1383,988.1320754716982,539.3203272498426
4313,988.1332495285983,539.3207547169811
7040,988.1344221105527,539.3211816467631
3031,988.1355932203389,539.321608040201
1094,988.1367628607276,539.3220338983051
1987,988.1379310344827,539.3224592220828
666,988.1390977443609,539.3228840125391
7499,988.140262993112,539.3233082706766
7133,988.1414267834793,539.3237319974953
5689,988.1425891181989,539.3241551939925
7620,988.1437499999998,539.3245778611632
6430,988.1449094316052,539.325
5553,988.1460674157304,539.3254216114929
1664,988.1472239550841,539.3258426966293
1627,988.148379052369,539.3262632563942
5873,988.1495327102804,539.3266832917706
1572,988.1506849315067,539.3271028037383
4011,988.1518357187305,539.3275217932752
5899,988.1529850746268,539.3279402613566
4223,988.1541330018644,539.3283582089553
7261,988.1552795031056,539.3287756370416
2265,988.1564245810056,539.3291925465838
1209,988.1575682382133,539.3296089385475
3093,988.1587104773713,539.3300248138958
4352,988.1598513011153,539.3304401735896
7488,988.1609907120742,539.3308550185874
7937,988.1621287128712,539.3312693498452
5334,988.1632653061224,539.3316831683169
6495,988.1644004944375,539.3320964749536
3855,988.1655342804199,539.3325092707046
3653,988.1666666666666,539.3329215565163
7330,988.1677976557679,539.3333333333334
1297,988.1689272503082,539.3337446020975
3676,988.1700554528651,539.3341553637484
839,988.1711822660097,539.3345656192237
5133,988.1723076923076,539.3349753694581
3295,988.1734317343173,539.3353846153847
550,988.1745543945912,539.3357933579335
7014,988.1756756756756,539.3362015980332
3677,988.1767955801105,539.3366093366093
7244,988.1779141104294,539.3370165745856
277,988.17903126916,539.3374233128834
4951,988.1801470588235,539.3378295524218
2819,988.1812614819349,539.3382352941177
3576,988.1823745410036,539.3386405388854
3479,988.183486238532,539.3390452876376
7946,988.184596577017,539.3394495412844
5816,988.1857055589493,539.3398533007335
4268,988.1868131868132,539.3402565668906
2975,988.1879194630872,539.3406593406594
389,988.1890243902438,539.3410616229409
3061,988.1901279707496,539.3414634146342
4896,988.19123020706445,539.3418647166362
7132,988.1923311016433,539.3422655298417
4010,988.1934306569343,539.3426658551431
4640,988.1945288753798,539.3430656934306
6487,988.1956257594167,539.3434650455927
4239,988.1967213114754,539.3438639125152
6541,988.1978155339805,539.344262295082
6205,988.198908429351,539.3446601941747
6359,988.2,539.3450576106732
7626,988.2010902483343,539.3454545454546
6092,988.2021791767554,539.3458509993943
3762,988.2032667876588,539.3462469733656
3004,988.204353083434,539.3466424682396
5722,988.2054380664651,539.3470374848852
3457,988.2065217391304,539.3474320241692
1319,988.2076041038019,539.3478260869565
5578,988.2086851628468,539.3482196741098
2883,988.2097649186256,539.3486127864898
2653,988.2108433734938,539.3490054249548
6837,988.2119205298013,539.3493975903615
5885,988.2129963898917,539.3497892835641
6656,988.2140709561033,539.3501805054152
724,988.2151442307692,539.3505712567649
6291,988.2162162162163,539.3509615384615
2401,988.2172869147659,539.3513513513514
4625,988.2183563287342,539.3517406962785
2217,988.2194244604317,539.3521295740852
7613,988.2204913121628,539.3525179856115
2203,988.2215568862275,539.3529059316957
2421,988.2226211849193,539.3532934131737
3365,988.2236842105262,539.3536804308798
1102,988.2247459653316,539.3540669856459
1949,988.2258064516129,539.3544530783024
6419,988.2268656716417,539.3548387096774
7015,988.227923627685,539.355223880597
6665,988.2289803220036,539.3556085918855
3759,988.2300357568533,539.3559928443649
6744,988.2310899344848,539.3563766388557
2188,988.2321428571429,539.3567599761762
4713,988.2331945270671,539.3571428571429
4610,988.2342449464923,539.3575252825699
11,988.2352941176471,539.3579072532699
3865,988.2363420427553,539.3582887700535
3734,988.2373887240356,539.3586698337292
3550,988.2384341637011,539.3590504451039
951,988.2394783639596,539.3594306049822
1200,988.2405213270142,539.3598103141671
2037,988.2415630550622,539.3601895734597
1621,988.2426035502957,539.3605683836589
4448,988.2436428149024,539.3609467455622
3783,988.2446808510638,539.3613246599646
785,988.2457176609568,539.3617021276596
2394,988.2467532467532,539.3620791494388
3108,988.2477876106195,539.3624557260921
7654,988.2488207547169,539.362831858407
862,988.249852681202,539.36320754716985
2449,988.2508833922261,539.3635827931644
2332,988.2519128899352,539.3639575971731
3384,988.2529411764706,539.3643319599764
2127,988.2539682539683,539.364705882353
739,988.2549941245593,539.3650793650794
3489,988.2560187903699,539.3654524089307
7607,988.2570422535211,539.36582501468
267,988.2580645161289,539.3661971830986
3277,988.2590855803047,539.366568914956
2584,988.2601054481546,539.3669402110199
3100,988.2611241217797,539.3673110720563
2112,988.2621416032767,539.367681498829
1749,988.2631578947369,539.3680514921007
4061,988.2641729982465,539.3684210526316
4415,988.2651869158879,539.3687901811805
2337,988.2661996497374,539.3691588785047
7706,988.2672112018669,539.369527145359
987,988.268221574344,539.369894982497
1817,988.2692307692307,539.3702623906705
2412,988.2702387885846,539.3706293706293
609,988.2712456344586,539.3709959231218
195,988.2722513089005,539.3713620488941
7822,988.2732558139534,539.3717277486911
4356,988.274259151656,539.3720930232558
5833,988.2752613240418,539.3724578733295
5890,988.2762623331398,539.3728222996516
6698,988.2772621809744,539.37318630296
237,988.2782608695652,539.3735498839907
1364,988.2792584009269,539.3739130434783
2275,988.28025477707,539.3742757821552
5480,988.28125,539.3746381007528
7512,988.2822440717176,539.375
1276,988.2832369942196,539.3753614806246
6477,988.2842287694974,539.3757225433526
6207,988.285219399538,539.3760831889082
2970,988.2862088863243,539.3764434180139
2244,988.28719723183394,539.3768032313907
932,988.2881844380403,539.3771626297578
6223,988.2891705069123,539.3775216138329
5037,988.2901554404145,539.3778801843318
1777,988.2911392405063,539.3782383419689
6275,988.2921219091431,539.3785960874568
8021,988.2931034482758,539.3789534215066
4793,988.2940838598505,539.3793103448276
358,988.2950631458093,539.3796668581275
4719,988.2960413080895,539.3800229621125
2379,988.2970183486237,539.3803786574871
4220,988.297994269341,539.3807339449542
5862,988.2989690721649,539.3810888252149
3654,988.2999427590154,539.3814432989691
151,988.3009153318077,539.3817973669147
1906,988.3018867924528,539.3821510297482
7567,988.3028571428571,539.3825042881647
1948,988.3038263849229,539.3828571428571
5859,988.304794520548,539.3832095945174
3137,988.3057615516257,539.3835616438356
3728,988.3067274800455,539.3839132915003
5949,988.3076923076923,539.3842645381984
5819,988.3086560364463,539.3846153846154
6246,988.3096186681844,539.3849658314351
1282,988.3105802047781,539.3853158793398
6906,988.3115406480954,539.3856655290102
7147,988.3125,539.3860147811256
1941,988.313458262351,539.3863636363636
4759,988.3144154370033,539.3867120954003
707,988.3153715258082,539.3870601589103
394,988.3163265306123,539.3874078275667
1399,988.3172804532577,539.3877551020408
3073,988.3182332955832,539.3881019830028
1605,988.3191850594228,539.3884484711211
2256,988.3201357466062,539.3887945670629
1086,988.3210853589599,539.3891402714933
4370,988.3220338983051,539.3894855850763
5830,988.3229813664595,539.3898305084746
2239,988.3239277652369,539.3901750423489
5895,988.3248730964467,539.3905191873589
4857,988.3258173618939,539.3908629441624
26,988.3267605633803,539.391206313416
4,988.3277027027027,539.3915492957747
3658,988.3286437816544,539.3918918918919
6100,988.3295838020247,539.3922341024198
2186,988.3305227655986,539.392575928009
6267,988.3314606741573,539.3929173693086
6501,988.3323975294778,539.3932584269663
1865,988.3333333333334,539.3935991016283
4820,988.3342680874929,539.3939393939394
3780,988.3352017937219,539.3942793045429
7286,988.3361344537815,539.3946188340807
585,988.3370660694288,539.3949579831933
7879,988.3379966424175,539.3952967525196
3282,988.3389261744967,539.3956351426973
4318,988.3398546674118,539.3959731543624
4722,988.340782122905,539.3963107881498
848,988.3417085427136,539.3966480446927
3354,988.3426339285713,539.3969849246231
4217,988.3435582822085,539.3973214285714
5823,988.3444816053511,539.3976575571668
4786,988.3454038997213,539.3979933110368
2053,988.3463251670378,539.3983286908078
7034,988.347245409015,539.3986636971047
5555,988.3481646273636,539.398998330551
135,988.3490828237909,539.3993325917686
1898,988.35,539.3996664813785
2501,988.3509161576901,539.4
7733,988.3518312985572,539.400333148251
6352,988.3527454242928,539.400665926748
2602,988.3536585365853,539.4009983361065
4782,988.3545706371191,539.4013303769401
1847,988.3554817275748,539.4016620498614
5241,988.3563918096291,539.4019933554817
5368,988.3573008849557,539.4023242944106
4077,988.3582089552239,539.4026548672566
2248,988.3591160220993,539.4029850746268
7359,988.3600220872446,539.4033149171271
6849,988.3609271523179,539.4036443953617
7942,988.361831218974,539.4039735099337
2339,988.3627342888643,539.4043022614451
7533,988.3636363636364,539.4046306504962
5556,988.3645374449338,539.404958677686
2573,988.3654375343973,539.4052863436124
3400,988.3663366336634,539.4056136488717
4661,988.367234744365,539.4059405940594
2951,988.3681318681319,539.4062671797691
6016,988.3690280065898,539.4065934065934
482,988.369923161361,539.4069192751235
3517,988.3708173340647,539.4072447859495
434,988.3717105263158,539.4075699396599
4754,988.372602739726,539.4078947368421
2388,988.3734939759036,539.4082191780822
3935,988.3743842364532,539.4085432639649
3009,988.3752735229758,539.4088669950739
5450,988.3761618370694,539.4091903719913
532,988.3770491803278,539.409513395298
6408,988.3779355543418,539.4098360655738
5367,988.3788209606986,539.4101583833971
159,988.379705400982,539.410480349345
5306,988.380588876772,539.4108019639934
3643,988.3814713896458,539.4111232279171
7375,988.3823529411765,539.4114441416893
3253,988.383233532934,539.4117647058823
1018,988.3841131664852,539.4120849210669
330,988.3849918433931,539.4124047878129
5357,988.3858695652173,539.4127243066885
3514,988.3867463335143,539.4130434782609
466,988.3876221498372,539.4133623030962
443,988.3884970157351,539.413680781759
5268,988.3893709327548,539.4139989148129
7515,988.390243902439,539.41431670282
3333,988.3911159263271,539.4146341463414
1556,988.3919870059556,539.4149512459371
4608,988.3928571428571,539.4152680021657
7152,988.3937263385612,539.4155844155844
2413,988.3945945945945,539.4159004867496
5961,988.3954619124797,539.4162162162162
7433,988.3963282937364,539.4165316045381
1764,988.3971937398812,539.41684665226785
7255,988.3980582524272,539.4171613599568
7840,988.398921832884,539.4174757281553
1126,988.3997844827586,539.4177897574124
3681,988.4006462035542,539.4181034482758
5443,988.4015069967706,539.4184168012924
5171,988.4023668639053,539.4187298170075
7426,988.4032258064516,539.4190424959655
3609,988.4040838259,539.4193548387096
7604,988.4049409237379,539.4196668457819
5107,988.4057971014493,539.4199785177228
455,988.406652360515,539.4202898550725
4075,988.4075067024128,539.4206008583691
5574,988.4083601286173,539.4209115281501
732,988.4092126405998,539.4212218649518
6318,988.4100642398287,539.4215318693091
346,988.4109149277689,539.4218415417558
3069,988.4117647058822,539.422150882825
3882,988.4126135756279,539.4224598930481
5260,988.4134615384615,539.4227685729556
1832,988.4143085958355,539.4230769230769
6646,988.4151547491995,539.4233849439402
1016,988.416,539.4236926360726
4666,988.4168443496801,539.424
5137,988.4176877996803,539.4243070362473
7425,988.4185303514377,539.4246137453383
343,988.4193720063863,539.4249201277955
7862,988.4202127659574,539.4252261841405
52,988.421052631579,539.4255319148937
6899,988.4218916046758,539.4258373205741
2765,988.4227296866702,539.4261424017003
3861,988.4235668789809,539.4264471587892
4663,988.4244031830237,539.4267515923567
5994,988.4252386002121,539.4270557029178
926,988.4260731319555,539.4273594909862
295,988.426906779661,539.4276629570747
4292,988.4277395447326,539.4279661016949
1988,988.4285714285714,539.4282689253573
2732,988.4294024325752,539.4285714285714
5758,988.4302325581394,539.4288736118456
4210,988.4310618066561,539.4291754756871
2806,988.4318901795142,539.4294770206022
8046,988.4327176781002,539.4297782470961
7986,988.4335443037975,539.4300791556728
7160,988.4343700579861,539.4303797468355
5461,988.4351949420442,539.4306800210859
1920,988.4360189573459,539.4309799789252
1855,988.436842105263,539.431279620853
7912,988.4376643871647,539.4315789473684
3615,988.4384858044164,539.4318779589689
2081,988.4393063583814,539.4321766561515
5785,988.4401260504201,539.4324750394114
1812,988.4409448818898,539.4327731092437
7880,988.4417628541447,539.4330708661417
5375,988.442579968537,539.4333683105981
931,988.4433962264151,539.4336654431044
7485,988.4442116291251,539.433962264151
354,988.4450261780104,539.4342587742274
4724,988.4458398744113,539.434554973822
8042,988.4466527196652,539.4348508634223
2205,988.4474647151071,539.4351464435147
1398,988.448275862069,539.4354417145844
3097,988.4490861618798,539.435736677116
2546,988.4498956158664,539.4360313315927
163,988.4507042253521,539.4363256784968
7480,988.4515119916579,539.4366197183099
2585,988.4523189161021,539.4369134515119
1007,988.453125,539.4372068785826
565,988.4539302446641,539.4375
3198,988.4547346514047,539.4377928162415
5831,988.4555382215289,539.4380853277836
3680,988.4563409563409,539.4383775351014
3948,988.4571428571428,539.4386694386694
253,988.4579439252336,539.438961038961
3078,988.4587441619096,539.4392523364486
1616,988.4595435684647,539.4395433316035
5279,988.4603421461898,539.4398340248963
6341,988.461139896373,539.4401244167963
8050,988.4619368203004,539.4404145077721
546,988.4627329192547,539.440704298291
7979,988.4635281945162,539.4409937888199
6945,988.4643226473629,539.4412829798241
4045,988.4651162790698,539.4415718717684
6576,988.465909090909,539.4418604651163
1811,988.4667010841507,539.4421487603306
3776,988.4674922600619,539.442436757873
7786,988.4682826199071,539.4427244582043
6745,988.4690721649484,539.4430118617844
2978,988.4698608964451,539.4432989690722
5767,988.4706488156538,539.4435857805255
6137,988.4714359238291,539.4438722966014
5453,988.4722222222222,539.444158517756
2952,988.4730077120822,539.4444444444445
6142,988.4737923946557,539.4447300771208
2174,988.4745762711865,539.4450154162384
5616,988.4753593429157,539.4453004622496
4363,988.4761416110825,539.4455852156058
3735,988.4769230769231,539.4458696767573
6875,988.4777037416709,539.4461538461538
4317,988.4784836065573,539.446437724244
4326,988.479262672811,539.4467213114754
5217,988.480040941658,539.447004608295
6677,988.4808184143222,539.4472876151484
7664,988.4815950920246,539.4475703324808
2047,988.4823709759836,539.4478527607362
7275,988.4831460674156,539.4481349003577
912,988.4839203675344,539.4484167517876
5560,988.484693877551,539.448698315467
6453,988.4854665986741,539.4489795918367
5381,988.4862385321101,539.449260581336
4506,988.4870096790626,539.4495412844037
48,988.4877800407331,539.4498217014773
876,988.4885496183206,539.4501018329939
5186,988.4893184130212,539.4503816793894
4635,988.4900864260294,539.4506612410987
5482,988.4908536585366,539.4509405185562
7745,988.4916201117318,539.4512195121952
5242,988.492385786802,539.451498222448
6913,988.4931506849315,539.4517766497462
3160,988.4939148073022,539.4520547945206
4150,988.4946781550938,539.4523326572008
1668,988.4954407294833,539.4526102382159
3201,988.4962025316455,539.4528875379939
2101,988.496963562753,539.4531645569621
1675,988.4977238239758,539.4534412955466
6549,988.4984833164812,539.453717754173
7184,988.499242041435,539.4539939332659
7983,988.5,539.4542698332491
6094,988.5007571933367,539.4545454545455
5523,988.5015136226034,539.454820797577
1263,988.5022692889561,539.4550958627649
5509,988.5030241935483,539.4553706505295
5102,988.5037783375315,539.4556451612904
1097,988.5045317220544,539.455919395466
6463,988.5052843482637,539.4561933534743
7943,988.5060362173037,539.4564670357322
4307,988.5067873303168,539.4567404426559
5718,988.5075376884421,539.4570135746607
5772,988.5082872928176,539.4572864321608
6560,988.5090361445783,539.45755901557
2156,988.5097842448569,539.4578313253012
678,988.5105315947843,539.4581033617662
1236,988.5112781954887,539.4583751253762
4276,988.5120240480961,539.4586466165414
7835,988.5127691537306,539.4589178356713
1047,988.5135135135135,539.4591887831748
537,988.5142571285642,539.4594594594595
2996,988.515,539.4597298649325
605,988.5157421289356,539.46
6483,988.5164835164834,539.4602698650675
6350,988.5172241637543,539.4605394605395
2457,988.5179640718563,539.4608087868198
5844,988.5187032418952,539.4610778443114
2923,988.519441674975,539.4613466334165
6009,988.5201793721973,539.4616151545364
6551,988.5209163346613,539.4618834080718
4207,988.5216525634644,539.4621513944223
5797,988.5223880597015,539.462419113987
6170,988.5231228244653,539.4626865671642
7889,988.5238568588469,539.462953754351
7691,988.5245901639345,539.4632206759443
94,988.5253227408142,539.4634873323398
7385,988.5260545905707,539.4637537239324
5704,988.5267857142857,539.4640198511166
213,988.527516113039,539.4642857142857
2023,988.5282457879088,539.4645513138324
4634,988.5289747399703,539.4648166501487
139,988.529702970297,539.4650817236255
6188,988.5304304799604,539.4653465346535
5851,988.5311572700297,539.465611083622
7553,988.5318833415719,539.4658753709199
377,988.5326086956521,539.4661393969352
5252,988.5333333333333,539.4664031620554
1501,988.5340572556761,539.4666666666667
5195,988.5347804637395,539.466929911155
3994,988.5355029585799,539.4671928959053
4687,988.5362247412518,539.4674556213017
4407,988.5369458128079,539.4677180877279
4945,988.5376661742984,539.4679802955665
3903,988.5383858267716,539.4682422451995
7113,988.539104771274,539.4685039370079
2910,988.5398230088496,539.4687653713723
5467,988.5405405405404,539.4690265486726
7531,988.541257367387,539.4692874692875
4319,988.5419734904272,539.4695481335953
4322,988.5426889106967,539.4698085419735
4815,988.5434036292299,539.4700686947988
4428,988.5441176470588,539.4703285924472
1331,988.544830965213,539.4705882352941
6671,988.5455435847208,539.4708476237139
2908,988.546255506608,539.4711067580803
5756,988.5469667318981,539.4713656387665
6080,988.5476772616137,539.4716242661448
2831,988.5483870967741,539.4718826405868
7228,988.5490962383976,539.4721407624634
843,988.5498046875,539.4723986321446
983,988.5505124450951,539.47265625
6594,988.5512195121951,539.4729136163983
7310,988.5519258898098,539.4731707317073
4002,988.5526315789474,539.4734275962945
373,988.5533365806136,539.4736842105264
7284,988.554040895813,539.4739405747687
7057,988.5547445255474,539.4741966893865
913,988.5554474708171,539.4744525547445
7528,988.5561497326203,539.4747081712062
4272,988.5568513119533,539.4749635391347
7408,988.5575522098105,539.4752186588921
3521,988.5582524271845,539.4754735308402
2135,988.5589519650655,539.4757281553398
7091,988.5596508244422,539.4759825327511
1959,988.5603490063014,539.4762366634336
5877,988.5610465116279,539.476490547746
2711,988.5617433414043,539.4767441860465
7755,988.5624394966118,539.4769975786925
2977,988.5631349782293,539.4772507260407
6394,988.563829787234,539.477503628447
675,988.5645239246012,539.477756286267
4926,988.5652173913044,539.478008699855
1525,988.5659101883148,539.4782608695652
1208,988.5666023166023,539.4785127957508
6836,988.5672937771346,539.4787644787644
6559,988.5679845708775,539.479015918958
1559,988.5686746987951,539.4792671166828
3341,988.5693641618498,539.4795180722891
3084,988.5700529610014,539.4797687861271
2855,988.5707410972088,539.480019258546
7124,988.5714285714286,539.4802694898941
2044,988.5721153846152,539.4805194805194
6775,988.5728015377222,539.4807692307693
2200,988.5734870317003,539.48101874099
3227,988.5741718674988,539.4812680115274
5549,988.5748560460652,539.4815170427269
5517,988.5755395683453,539.4817658349328
6552,988.5762224352827,539.4820143884892
6120,988.5769046478198,539.4822627037393
7806,988.5775862068965,539.4825107810254
305,988.5782671134514,539.4827586206897
2176,988.578947368421,539.4830062230733
4503,988.5796269727404,539.4832535885167
7357,988.5803059273421,539.4835007173601
4849,988.5809842331581,539.4837476099426
2440,988.5816618911175,539.483994266603
3794,988.5823389021479,539.4842406876791
5712,988.5830152671755,539.4844868735083
2480,988.5836909871244,539.4847328244275
4188,988.584366062917,539.4849785407725
2785,988.585040495474,539.4852240228789
6150,988.5857142857143,539.4854692710815
5147,988.5863874345549,539.4857142857143
2704,988.5870599429114,539.4859590671109
5621,988.5877318116976,539.4862036156042
5812,988.588403041825,539.4864479315264
7023,988.5890736342043,539.4866920152091
3801,988.5897435897435,539.4869358669833
3698,988.5904129093497,539.4871794871794
602,988.5910815939278,539.4874228761272
2925,988.5917496443813,539.4876660341556
7652,988.5924170616113,539.4879089615931
5030,988.5930838465182,539.4881516587677
2384,988.59375,539.4883941260066
2988,988.5944155229531,539.4886363636364
5068,988.5950804162725,539.488878371983
310,988.5957446808511,539.4891201513718
1774,988.5964083175802,539.4893617021277
824,988.59707132735,539.4896030245746
4519,988.5977337110481,539.4898441190363
2783,988.5983954695611,539.4900849858357
8012,988.5990566037735,539.490325625295
6421,988.5997171145686,539.4905660377359
2594,988.6003770028275,539.4908062234795
2813,988.60103626943,539.4910461828464
2559,988.6016949152543,539.4912859161564
2433,988.6023529411764,539.4915254237288
138,988.6030103480715,539.4917647058824
7517,988.6036671368124,539.492003762935
1963,988.6043233082706,539.4922425952045
5311,988.6049788633161,539.4924812030075
2425,988.6056338028169,539.4927195866604
6961,988.6062881276396,539.4929577464789
1269,988.6069418386492,539.493195682778
3247,988.6075949367089,539.4934333958724
5516,988.6082474226803,539.493670886076
3507,988.6088992974238,539.493908153702
7602,988.6095505617977,539.4941451990633
6192,988.6102012166588,539.4943820224719
7639,988.6108512628624,539.4946186242396
5536,988.6115007012622,539.4948550046772
5305,988.6121495327102,539.4950911640954
2767,988.6127977580569,539.4953271028037
7299,988.6134453781513,539.4955628211117
3702,988.6140923938403,539.4957983193277
7841,988.6147388059701,539.4960335977602
7849,988.6153846153846,539.4962686567164
6707,988.6160298229263,539.4965034965035
4488,988.6166744294363,539.4967381174278
4236,988.6173184357542,539.496972519795
4579,988.6179618427175,539.4972067039106
1468,988.6186046511627,539.4974406700791
5533,988.6192468619247,539.4976744186047
5836,988.6198884758363,539.4979079497908
2842,988.6205294937297,539.4981412639405
4020,988.6211699164345,539.4983743613562
7150,988.6218097447795,539.4986072423399
6710,988.6224489795918,539.4988399071925
7509,988.6230876216968,539.4990723562153
6610,988.6237256719184,539.4993045897079
1314,988.6243631310791,539.4995366079703
2914,988.625,539.4997684113015
7596,988.6256362795001,539.5
4686,988.6262719703977,539.5002313743637
189,988.626907073509,539.5004625346901
1390,988.6275415896487,539.500693481276
922,988.6281755196304,539.5009242144178
5061,988.6288088642659,539.5011547344111
3619,988.6294416243654,539.5013850415512
1902,988.6300738007379,539.501615136133
3869,988.6307053941908,539.5018450184502
2578,988.6313364055299,539.5020746887967
1940,988.6319668355596,539.5023041474655
4474,988.6325966850828,539.502533394749
5282,988.6332259549009,539.5027624309392
8031,988.6338546458142,539.5029912563276
6485,988.6344827586207,539.5032198712051
7482,988.6351102941176,539.5034482758621
3143,988.6357372531005,539.5036764705883
5039,988.6363636363636,539.5039044556729
471,988.6369894446993,539.5041322314049
7389,988.637614678899,539.5043597980725
218,988.6382393397524,539.5045871559633
2254,988.6388634280476,539.5048143053646
6338,988.6394869445717,539.5050412465628
8054,988.6401098901099,539.5052679798442
492,988.6407322654461,539.5054945054945
4517,988.6413540713631,539.5057208237986
3114,988.641975308642,539.5059469350412
4942,988.6425959780621,539.5061728395061
6302,988.643216080402,539.5063985374771
5792,988.6438356164383,539.5066240292371
593,988.6444545869465,539.5068493150685
5045,988.6450729927006,539.5070743952533
1694,988.6456908344733,539.507299270073
6191,988.6463081130355,539.5075239398085
3874,988.6469248291571,539.5077484047403
1292,988.6475409836065,539.507972665148
1892,988.6481565771505,539.5081967213115
1550,988.6487716105551,539.5084205735093
7831,988.6493860845839,539.50864422202
41,988.6499999999999,539.5088676671214
1573,988.6506133575647,539.5090909090909
3241,988.6512261580382,539.5093139482053
7739,988.6518384021788,539.5095367847412
2980,988.6524500907441,539.5097594189741
4453,988.6530612244898,539.5099818511796
6186,988.6536718041704,539.5102040816327
6531,988.6542818305392,539.5104261106075
1391,988.6548913043479,539.5106479383779
3311,988.6555002263467,539.5108695652174
4711,988.6561085972851,539.5110909913989
2456,988.6567164179105,539.5113122171946
6147,988.6573236889692,539.5115332428766
398,988.6579304112065,539.5117540687161
2386,988.6585365853658,539.5119746949841
6801,988.6591422121895,539.5121951219512
2376,988.6597472924187,539.5124153498871
6861,988.660351826793,539.5126353790614
5931,988.6609558160504,539.512855209743
5703,988.6615592609284,539.5130748422001
5766,988.6621621621622,539.5132942767012
5462,988.6627645204862,539.5135135135135
3350,988.6633663366337,539.5137325529041
1857,988.663967611336,539.5139513951395
2180,988.6645683453237,539.5141700404859
1728,988.6651685393258,539.5143884892086
6224,988.6657681940701,539.5146067415731
4747,988.6663673102828,539.5148247978436
2606,988.6669658886893,539.5150426582846
6567,988.6675639300134,539.5152603231597
592,988.6681614349775,539.5154777927322
7081,988.6687584043029,539.5156950672646
235,988.6693548387096,539.5159121470193
2564,988.6699507389162,539.516129032258
3115,988.67054610564,539.5163457232422
7350,988.6711409395973,539.5165622202328
4316,988.6717352415026,539.51677852349
7192,988.6723290120697,539.5169946332737
1050,988.6729222520107,539.5172105498435
3179,988.6735149620365,539.5174262734585
3527,988.6741071428571,539.5176418043769
697,988.6746987951807,539.5178571428571
7600,988.6752899197145,539.5180722891566
6185,988.6758805171645,539.5182872435325
7692,988.6764705882352,539.5185020062416
2444,988.6770601336302,539.5187165775401
5299,988.6776491540516,539.5189309576838
1147,988.6782376502002,539.5191451469278
946,988.6788256227758,539.5193591455273
6169,988.6794130724766,539.5195729537367
4633,988.68,539.5197865718097
4999,988.6805864060417,539.52
5164,988.6811722912965,539.5202132385606
5424,988.6817576564581,539.5204262877443
3575,988.6823425022181,539.520639147803
7238,988.6829268292682,539.5208518189885
3616,988.6835106382979,539.5210643015521
2172,988.6840939299955,539.5212765957447
1998,988.6846767050487,539.5214887018166
5437,988.6852589641434,539.5217006200177
5344,988.6858407079645,539.5219123505976
2087,988.6864219371959,539.5221238938053
6148,988.6870026525199,539.5223352498895
5879,988.6875828546176,539.5225464190981
2024,988.6881625441696,539.5227574016792
7343,988.6887417218543,539.5229681978799
4643,988.6893203883494,539.523178807947
3046,988.6898985443316,539.5233892321271
1167,988.6904761904761,539.5235994706661
788,988.691053327457,539.5238095238095
3178,988.6916299559471,539.5240193918025
2810,988.6922060766183,539.5242290748898
2521,988.6927816901408,539.5244385733157
5543,988.6933567971843,539.5246478873239
234,988.6939313984169,539.524857017158
1989,988.6945054945054,539.5250659630607
5445,988.6950790861159,539.5252747252747
7321,988.695652173913,539.5254833040422
6379,988.6962247585601,539.5256916996047
513,988.6967968407196,539.5258999122037
5254,988.6973684210526,539.5261079420799
4564,988.6979395002191,539.5263157894736
2565,988.6985100788781,539.5265234546251
3064,988.6990801576873,539.5267309377739
5179,988.6996497373029,539.526938239159
7143,988.7002188183807,539.5271453590193
2892,988.7007874015748,539.527352297593
6996,988.7013554875382,539.5275590551181
5119,988.7019230769231,539.527765631832
587,988.7024901703801,539.527972027972
2055,988.7030567685589,539.5281782437746
3186,988.7036228721082,539.528384279476
1655,988.7041884816754,539.5285901353121
